timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759607090879,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,907,241,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607090901,279,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607090941,278,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607090988,280,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607091146,277,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607091156,278,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607091158,280,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607091180,271,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,906,237,8,8,https://fakestoreapi.com/auth/login,271,0,0
1759607091219,278,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607091268,280,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607091423,280,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607091434,272,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607091439,282,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607091453,281,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607091497,276,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607091548,280,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607091706,278,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607091703,281,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607091722,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607091735,272,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607091773,279,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,888,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607091828,274,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607091985,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607091985,286,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607092001,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607092007,285,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607092052,281,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607092102,275,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607092261,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607092271,283,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607092276,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607092292,274,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607092333,278,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607092377,277,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607092536,280,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607092554,272,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607092555,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,900,236,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607092566,278,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607092612,280,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607092654,278,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,905,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607092817,277,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,888,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607092830,281,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607092826,285,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,888,236,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607092845,279,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607092892,294,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,905,241,8,8,https://fakestoreapi.com/auth/login,294,0,0
1759607092932,293,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,293,0,0
1759607093094,272,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607093111,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607093112,278,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,903,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607093124,285,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607093186,288,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,288,0,0
1759607093225,279,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607093366,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607093391,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607093391,281,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607093409,272,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607093474,279,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607093504,278,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607093642,280,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607093672,284,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607093670,287,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,287,0,0
1759607093681,289,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,904,236,8,8,https://fakestoreapi.com/auth/login,289,0,0
1759607093753,286,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607093783,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607093922,281,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607093957,274,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607093956,282,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607093970,271,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,271,0,0
1759607094039,278,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607094056,279,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607094203,279,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,888,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607094231,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607094242,279,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607094238,283,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,910,237,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607094317,280,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607094335,279,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607094482,280,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607094506,277,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607094521,273,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607094521,278,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607094598,277,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607094614,278,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607094762,282,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607094784,277,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607094794,280,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607094799,278,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,904,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607094876,276,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607094892,282,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607095044,276,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607095062,278,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607095074,268,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,902,235,8,8,https://fakestoreapi.com/auth/login,268,0,0
1759607095077,277,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607095152,277,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607095175,270,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,270,0,0
1759607095320,278,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607095340,273,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607095342,284,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607095354,277,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,904,237,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607095445,275,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607095430,290,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,290,0,0
1759607095598,278,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607095613,281,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607095626,275,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607095632,276,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607095720,274,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,905,241,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607095720,281,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607095876,276,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607095894,271,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,271,0,0
1759607095902,281,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607095909,280,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607095994,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607096001,279,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607096153,274,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607096167,278,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607096183,272,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607096189,281,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607096267,278,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,900,236,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607096280,283,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,906,237,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607096428,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607096445,281,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607096455,285,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,906,235,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607096470,283,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607096545,278,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,904,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607096564,277,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607096703,281,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607096740,274,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607096726,288,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,288,0,0
1759607096753,293,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,293,0,0
1759607096824,274,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607096841,282,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607096984,280,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607097014,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607097014,277,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607097047,277,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607097098,278,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607097123,284,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607097264,273,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607097292,270,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,889,235,8,8,https://fakestoreapi.com/auth/login,270,0,0
1759607097289,276,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,906,237,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607097324,281,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607097376,282,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607097407,280,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,902,236,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607097537,277,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607097563,279,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607097566,276,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607097605,282,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607097658,279,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607097687,278,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607097815,276,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607097842,274,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,907,241,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607097842,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607097887,282,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607097937,277,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607097966,281,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607098091,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607098118,284,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607098116,286,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607098169,292,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,292,0,0
1759607098214,275,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,901,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607098247,279,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607098366,274,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,904,235,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607098402,271,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,271,0,0
1759607098402,281,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,900,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607098461,282,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607098490,272,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607098526,279,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607098641,279,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607098673,287,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,906,237,8,8,https://fakestoreapi.com/auth/login,287,0,0
1759607098684,277,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607098743,282,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607098762,287,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,902,235,8,8,https://fakestoreapi.com/auth/login,287,0,0
1759607098805,300,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,900,236,8,8,https://fakestoreapi.com/auth/login,300,0,0
1759607098920,273,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,904,237,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607098961,273,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,903,235,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607098961,273,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,907,241,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607099026,279,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607099053,275,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607099105,282,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,904,237,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607099193,281,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607099235,274,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607099234,281,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607099305,281,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607099328,274,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607099388,284,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607099474,274,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607099515,272,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607099509,278,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607099587,286,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607099603,278,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607099672,282,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607099748,285,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607099787,306,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,306,0,0
1759607099787,306,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,306,0,0
1759607099874,278,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607099881,272,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607099954,277,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
